S'arrêter, m'arrête, t'arrêtes, s'arrête, s'arrête, nous arrêtions, vous arrêtiez, s'arrêtent, s'arrêtent
S'avancer, m'avance, t'avances, s'avance, s'avance, nous avancions, vous avanciez, s'avancent, s'avancent
S'habiller, m'habille, t'habilles, s'habille, s'habille, nous habillions, vous habilliez, s'habillent, s'habillent
Se coucher, me couche, te couches, se couche, se couche, nous couchions, vous couchiez, se couchent, se couchent 
Se cacher, me cache, te caches, se cache, se cache, nous cachions, vous cachiez, se cachent, se cachent
Se blesser, me blesse, te blesses, se blesse, se blesse, nous blessions, vous blessiez, se blessent, se blessent
Se distraire, me distraie, te distraies, se distraie, se distraie, nous distrayions, vous distrayiez, se distraient, se distraient
Se doucher, me douche, te douches, se douche, se douche, nous douchions, vous douchiez, se douchent, se douchent
S'ennuyer, m'ennuie, t'ennuies, s'ennuie, s'ennuie, nous ennuyions, vous ennuyiez, s'ennuient, s'ennuient
Se laver, me lave, te laves, se lave, se lave, nous lavions, vous laviez, se lavent, se lavent
Se marier, me marie, te maries, se marie, se marie, nous mariions, vous mariiez, se marient, se marient
Se préparer, me prépare, te prépares, se prépare, se prépare, nous préparions, vous prépariez, se préparent, se préparent
Se promener, me promène, te promènes, se promène, se promène, nous promenions, vous promeniez, se promènent, se promènent
Se réveiller, me réveille, te réveilles, se réveille, se réveille, nous réveillions, vous réveilliez, se réveillent, se réveillent
Se transformer, me transforme, te transformes, se transforme, se transforme, nous transformions, vous transformiez, se transforment, se transforment
Se tromper, me trompe, te trompes, se trompe, se trompe, nous trompions, vous trompiez, se trompent, se trompent
